Volunteers,Internships,National_Honor,National_Top3,International_Honor,International_Top3,Certification,Professional_Certification,Scholarship_Type,Scholarship_Name,GPA
18,1,2,0,0,0,3,3,[1],['Beasiswa Tanoto Foundation'],3.66
17,3,2,1,0,0,1,3,[1],['Beasiswa Tanoto Foundation'],3.8
16,5,2,2,0,0,2,1,[1],['Beasiswa Tanoto Foundation'],3.92
21,2,2,0,0,0,1,1,[1],['Beasiswa Tanoto Foundation'],3.18
7,4,0,2,0,0,0,1,[1],['Beasiswa Tanoto Foundation'],3.64
9,5,2,2,0,0,1,4,[1],['Beasiswa Tanoto Foundation'],3.39
15,0,1,2,0,0,3,3,[1],['Beasiswa Tanoto Foundation'],3.06
7,4,0,3,0,0,1,1,[1],['Beasiswa Tanoto Foundation'],3.17
5,2,3,3,0,0,2,4,[1],['Beasiswa Tanoto Foundation'],3.5
18,5,1,2,0,0,1,4,[1],['Beasiswa Tanoto Foundation'],3.3
12,3,3,3,0,0,1,0,[1],['Beasiswa Tanoto Foundation'],3.87
10,0,2,2,0,0,1,0,[1],['Beasiswa Tanoto Foundation'],3.5
8,3,1,1,0,0,1,1,[1],['Beasiswa Tanoto Foundation'],3.15
2,1,3,1,0,0,3,2,[1],['Beasiswa Tanoto Foundation'],3.44
17,1,1,0,0,0,3,0,[1],['Beasiswa Tanoto Foundation'],3.65
6,4,3,3,0,0,2,1,[1],['Beasiswa Tanoto Foundation'],3.55
3,3,1,0,0,0,1,2,[1],['Beasiswa Tanoto Foundation'],4.0
20,5,1,0,0,0,3,2,[1],['Beasiswa Tanoto Foundation'],3.86
14,0,2,2,0,0,2,0,[1],['Beasiswa Tanoto Foundation'],3.53
2,0,0,2,0,0,2,2,[1],['Beasiswa Tanoto Foundation'],3.58
24,0,1,2,0,0,3,1,[1],['Beasiswa Tanoto Foundation'],3.35
2,4,0,2,0,0,1,1,[1],['Beasiswa Tanoto Foundation'],3.54
16,0,1,1,0,0,0,1,[1],['Beasiswa Tanoto Foundation'],3.59
2,3,0,3,0,0,2,3,[1],['Beasiswa Tanoto Foundation'],3.76
11,2,0,2,0,0,3,1,[1],['Beasiswa Tanoto Foundation'],3.81
3,4,3,2,0,0,1,2,[1],['Beasiswa Tanoto Foundation'],3.1
15,1,0,1,0,0,2,0,[1],['Beasiswa Tanoto Foundation'],3.2
22,2,2,1,0,0,3,3,[1],['Beasiswa Tanoto Foundation'],3.8
9,5,1,3,0,0,3,2,[1],['Beasiswa Tanoto Foundation'],3.09
19,1,2,3,0,0,0,1,[1],['Beasiswa Tanoto Foundation'],3.7
13,1,0,2,0,0,3,1,[1],['Beasiswa Tanoto Foundation'],3.62
22,0,0,0,0,0,3,4,[1],['Beasiswa Tanoto Foundation'],3.34
17,2,2,1,0,0,0,0,[1],['Beasiswa Tanoto Foundation'],3.78
7,2,1,2,0,0,0,1,[1],['Beasiswa Tanoto Foundation'],3.93
19,3,0,1,0,0,3,4,[1],['Beasiswa Tanoto Foundation'],3.81
2,4,3,2,0,0,0,2,[1],['Beasiswa Tanoto Foundation'],3.25
6,2,0,3,0,0,3,3,[1],['Beasiswa Tanoto Foundation'],3.92
8,4,1,3,0,0,0,1,[1],['Beasiswa Tanoto Foundation'],3.87
13,4,3,1,0,0,3,4,[1],['Beasiswa Tanoto Foundation'],3.27
0,3,1,3,0,0,1,0,[1],['Beasiswa Tanoto Foundation'],4.0
4,3,1,2,0,0,0,4,[1],['Beasiswa Tanoto Foundation'],3.59
4,2,0,3,0,0,2,2,[1],['Beasiswa Tanoto Foundation'],3.72
16,1,1,1,0,0,3,0,[1],['Beasiswa Tanoto Foundation'],3.51
7,5,0,3,0,0,3,1,[1],['Beasiswa Tanoto Foundation'],3.0
20,1,2,1,0,0,0,1,[1],['Beasiswa Tanoto Foundation'],3.2
14,2,3,1,0,0,2,3,[1],['Beasiswa Tanoto Foundation'],3.34
7,3,1,0,0,0,0,1,[1],['Beasiswa Tanoto Foundation'],3.35
12,3,0,3,0,0,2,0,[1],['Beasiswa Tanoto Foundation'],3.79
20,5,1,2,0,0,2,2,[1],['Beasiswa Tanoto Foundation'],3.18
19,4,2,2,0,0,1,2,[1],['Beasiswa Tanoto Foundation'],3.55
2,4,2,0,0,0,0,4,[1],['Beasiswa Tanoto Foundation'],3.79
19,4,1,3,0,0,3,1,[1],['Beasiswa Tanoto Foundation'],3.1
19,2,0,3,0,0,2,1,[1],['Beasiswa Tanoto Foundation'],3.1
0,3,0,3,0,0,0,0,[1],['Beasiswa Tanoto Foundation'],3.17
5,5,3,1,0,0,2,3,[1],['Beasiswa Tanoto Foundation'],3.55
1,2,1,3,0,0,0,2,[1],['Beasiswa Tanoto Foundation'],3.62
12,3,1,0,0,0,0,3,[1],['Beasiswa Tanoto Foundation'],3.26
5,4,1,1,0,0,2,4,[1],['Beasiswa Tanoto Foundation'],3.29
22,0,0,1,0,0,3,4,[1],['Beasiswa Tanoto Foundation'],3.93
20,1,3,2,0,0,3,4,[1],['Beasiswa Tanoto Foundation'],3.83
7,4,2,2,0,0,3,3,[1],['Beasiswa Tanoto Foundation'],3.25
4,5,3,1,0,0,2,4,[1],['Beasiswa Tanoto Foundation'],3.13
12,3,1,3,0,0,1,2,[1],['Beasiswa Tanoto Foundation'],3.93
0,3,2,1,0,0,2,2,[1],['Beasiswa Tanoto Foundation'],3.78
21,5,2,0,0,0,1,4,[1],['Beasiswa Tanoto Foundation'],3.26
3,4,3,2,0,0,3,3,[1],['Beasiswa Tanoto Foundation'],3.81
24,1,1,1,0,0,3,3,[1],['Beasiswa Tanoto Foundation'],3.39
17,5,3,0,0,0,2,4,[1],['Beasiswa Tanoto Foundation'],3.46
8,0,1,0,0,0,0,3,[1],['Beasiswa Tanoto Foundation'],3.7
6,4,0,1,0,0,1,4,[1],['Beasiswa Tanoto Foundation'],3.76
21,4,0,0,0,0,3,3,[1],['Beasiswa Tanoto Foundation'],3.68
2,0,1,2,0,0,0,0,[1],['Beasiswa Tanoto Foundation'],3.99
19,1,3,1,0,0,1,4,[1],['Beasiswa Tanoto Foundation'],3.97
8,0,1,1,0,0,3,4,[1],['Beasiswa Tanoto Foundation'],3.82
22,5,2,3,0,0,2,3,[1],['Beasiswa Tanoto Foundation'],3.17
18,1,3,2,0,0,1,4,[1],['Beasiswa Tanoto Foundation'],3.18
23,4,0,2,0,0,1,4,[1],['Beasiswa Tanoto Foundation'],3.18
22,4,3,0,0,0,2,3,[1],['Beasiswa Tanoto Foundation'],3.42
1,5,1,3,0,0,3,0,[1],['Beasiswa Tanoto Foundation'],3.29
14,4,3,3,0,0,3,3,[1],['Beasiswa Tanoto Foundation'],3.65
0,1,1,3,0,0,0,0,[1],['Beasiswa Tanoto Foundation'],3.01
20,0,3,2,0,0,3,3,[1],['Beasiswa Tanoto Foundation'],3.29
6,2,0,1,0,0,3,3,[1],['Beasiswa Tanoto Foundation'],3.76
21,4,1,1,0,0,1,3,[1],['Beasiswa Tanoto Foundation'],3.59
14,1,1,2,0,0,0,2,[1],['Beasiswa Tanoto Foundation'],3.34
24,5,3,2,0,0,1,4,[1],['Beasiswa Tanoto Foundation'],3.25
13,1,2,2,0,0,1,4,[1],['Beasiswa Tanoto Foundation'],3.87
11,1,3,0,0,0,2,2,[1],['Beasiswa Tanoto Foundation'],3.73
6,3,1,2,0,0,0,4,[1],['Beasiswa Tanoto Foundation'],3.88
4,1,2,2,0,0,1,2,[1],['Beasiswa Tanoto Foundation'],3.59
3,1,0,1,0,0,1,2,[1],['Beasiswa Tanoto Foundation'],3.81
17,1,3,2,0,0,1,1,[1],['Beasiswa Tanoto Foundation'],3.4
22,1,3,1,0,0,3,4,[1],['Beasiswa Tanoto Foundation'],3.16
21,1,2,0,0,0,3,0,[1],['Beasiswa Tanoto Foundation'],3.35
9,2,3,0,0,0,2,2,[1],['Beasiswa Tanoto Foundation'],3.7
20,1,3,1,0,0,2,4,[1],['Beasiswa Tanoto Foundation'],3.15
13,1,3,0,0,0,1,0,[1],['Beasiswa Tanoto Foundation'],3.31
7,0,2,1,0,0,0,1,[1],['Beasiswa Tanoto Foundation'],3.72
8,3,1,2,0,0,1,2,[1],['Beasiswa Tanoto Foundation'],3.55
19,4,1,0,0,0,3,4,[1],['Beasiswa Tanoto Foundation'],3.59
18,4,0,1,0,0,1,0,[1],['Beasiswa Tanoto Foundation'],3.78
23,3,1,0,0,0,0,3,[1],['Beasiswa Tanoto Foundation'],3.66
15,0,3,2,0,0,1,3,[1],['Beasiswa Tanoto Foundation'],3.52
2,3,3,3,0,0,1,3,[1],['Beasiswa Tanoto Foundation'],3.09
18,1,3,0,0,0,3,0,[1],['Beasiswa Tanoto Foundation'],3.83
7,4,1,1,0,0,1,1,[1],['Beasiswa Tanoto Foundation'],3.27
21,1,1,0,0,0,3,4,[1],['Beasiswa Tanoto Foundation'],3.01
4,3,2,2,0,0,3,2,[1],['Beasiswa Tanoto Foundation'],3.98
22,0,3,0,0,0,2,0,[1],['Beasiswa Tanoto Foundation'],3.83
10,0,2,2,0,0,0,0,[1],['Beasiswa Tanoto Foundation'],3.14
4,4,3,2,0,0,2,2,[1],['Beasiswa Tanoto Foundation'],3.65
8,3,2,2,0,0,1,3,[1],['Beasiswa Tanoto Foundation'],3.42
13,5,1,3,0,0,1,2,[1],['Beasiswa Tanoto Foundation'],3.41
14,5,3,1,0,0,0,4,[1],['Beasiswa Tanoto Foundation'],3.55
6,1,3,3,0,0,3,0,[1],['Beasiswa Tanoto Foundation'],3.8
16,1,1,0,0,0,1,2,[1],['Beasiswa Tanoto Foundation'],3.9
10,2,3,2,0,0,0,2,[1],['Beasiswa Tanoto Foundation'],3.57
3,3,2,0,0,0,3,3,[1],['Beasiswa Tanoto Foundation'],3.35
15,2,1,0,0,0,1,3,[1],['Beasiswa Tanoto Foundation'],3.69
13,3,3,1,0,0,3,3,[1],['Beasiswa Tanoto Foundation'],3.51
0,4,0,2,0,0,0,1,[1],['Beasiswa Tanoto Foundation'],3.95
11,4,0,1,0,0,2,3,[1],['Beasiswa Tanoto Foundation'],3.22
18,3,2,2,0,0,2,0,[1],['Beasiswa Tanoto Foundation'],3.44
17,0,2,3,0,0,2,3,[1],['Beasiswa Tanoto Foundation'],3.04
22,5,3,2,0,0,2,0,[1],['Beasiswa Tanoto Foundation'],3.46
16,4,2,3,0,0,0,4,[1],['Beasiswa Tanoto Foundation'],3.51
6,0,2,0,0,0,1,2,[1],['Beasiswa Tanoto Foundation'],3.52
17,0,2,2,0,0,0,4,[1],['Beasiswa Tanoto Foundation'],3.11
10,3,1,2,0,0,0,0,[1],['Beasiswa Tanoto Foundation'],3.09
13,5,2,1,0,0,2,0,[1],['Beasiswa Tanoto Foundation'],3.45
0,4,0,3,0,0,0,1,[1],['Beasiswa Tanoto Foundation'],3.58
14,5,3,1,0,0,0,2,[1],['Beasiswa Tanoto Foundation'],3.02
17,3,2,2,0,0,2,1,[1],['Beasiswa Tanoto Foundation'],3.93
9,0,0,2,0,0,0,2,[1],['Beasiswa Tanoto Foundation'],3.62
7,1,3,0,0,0,1,4,[1],['Beasiswa Tanoto Foundation'],3.56
13,1,0,0,0,0,1,3,[1],['Beasiswa Tanoto Foundation'],3.03
14,5,3,2,0,0,1,0,[1],['Beasiswa Tanoto Foundation'],3.22
17,0,2,1,0,0,1,3,[1],['Beasiswa Tanoto Foundation'],3.46
11,3,1,0,0,0,1,1,[1],['Beasiswa Tanoto Foundation'],3.72
15,4,1,2,0,0,2,0,[1],['Beasiswa Tanoto Foundation'],3.58
13,2,3,1,0,0,3,0,[1],['Beasiswa Tanoto Foundation'],3.64
6,1,2,2,0,0,2,1,[1],['Beasiswa Tanoto Foundation'],3.42
16,0,2,0,0,0,1,1,[1],['Beasiswa Tanoto Foundation'],3.41
23,0,1,1,0,0,1,3,[1],['Beasiswa Tanoto Foundation'],3.66
18,4,2,2,0,0,1,0,[1],['Beasiswa Tanoto Foundation'],3.06
20,2,0,2,0,0,1,0,[1],['Beasiswa Tanoto Foundation'],3.15
18,3,1,3,0,0,2,1,[1],['Beasiswa Tanoto Foundation'],3.79
1,2,1,2,0,0,3,0,[1],['Beasiswa Tanoto Foundation'],3.47
24,2,3,3,0,0,3,4,[1],['Beasiswa Tanoto Foundation'],3.34
2,1,3,0,0,0,1,1,[1],['Beasiswa Tanoto Foundation'],3.5
5,4,0,2,0,0,0,3,[1],['Beasiswa Tanoto Foundation'],3.74
23,0,0,2,0,0,3,4,[1],['Beasiswa Tanoto Foundation'],3.33
2,3,1,3,0,0,0,0,[1],['Beasiswa Tanoto Foundation'],3.49
12,4,2,0,0,0,2,4,[1],['Beasiswa Tanoto Foundation'],3.31
16,2,1,0,0,0,0,1,[1],['Beasiswa Tanoto Foundation'],3.21
16,2,3,3,0,0,0,0,[1],['Beasiswa Tanoto Foundation'],3.48
4,3,1,2,0,0,0,4,[1],['Beasiswa Tanoto Foundation'],3.02
21,0,0,2,0,0,1,2,[1],['Beasiswa Tanoto Foundation'],3.54
21,5,0,0,0,0,0,0,[1],['Beasiswa Tanoto Foundation'],3.9
5,0,2,2,0,0,3,1,[1],['Beasiswa Tanoto Foundation'],3.56
0,5,3,1,0,0,3,4,[1],['Beasiswa Tanoto Foundation'],3.16
13,2,3,2,0,0,1,0,[1],['Beasiswa Tanoto Foundation'],3.74
9,4,3,2,0,0,1,3,[1],['Beasiswa Tanoto Foundation'],3.08
6,4,3,3,0,0,3,2,[1],['Beasiswa Tanoto Foundation'],3.89
3,5,1,2,0,0,1,0,[1],['Beasiswa Tanoto Foundation'],3.93
1,0,3,2,0,0,1,2,[1],['Beasiswa Tanoto Foundation'],3.99
14,4,3,2,0,0,1,3,[1],['Beasiswa Tanoto Foundation'],3.64
20,3,1,1,0,0,3,1,[1],['Beasiswa Tanoto Foundation'],3.79
15,4,3,3,0,0,1,0,[1],['Beasiswa Tanoto Foundation'],3.93
1,3,2,2,0,0,2,4,[1],['Beasiswa Tanoto Foundation'],3.02
1,3,2,2,0,0,3,2,[1],['Beasiswa Tanoto Foundation'],3.95
12,1,0,1,0,0,3,1,[1],['Beasiswa Tanoto Foundation'],3.22
18,2,0,3,0,0,2,2,[1],['Beasiswa Tanoto Foundation'],3.35
6,5,2,2,0,0,3,2,[1],['Beasiswa Tanoto Foundation'],3.3
3,5,0,0,0,0,2,0,[1],['Beasiswa Tanoto Foundation'],3.85
24,1,0,0,0,0,2,2,[1],['Beasiswa Tanoto Foundation'],3.08
24,2,3,0,0,0,1,4,[1],['Beasiswa Tanoto Foundation'],3.83
12,5,3,2,0,0,2,3,[1],['Beasiswa Tanoto Foundation'],3.79
12,5,3,3,0,0,2,4,[1],['Beasiswa Tanoto Foundation'],3.55
3,3,2,2,0,0,0,2,[1],['Beasiswa Tanoto Foundation'],3.69
9,1,3,1,0,0,3,3,[1],['Beasiswa Tanoto Foundation'],3.42
2,0,2,0,0,0,3,2,[1],['Beasiswa Tanoto Foundation'],3.83
10,2,1,1,0,0,1,4,[1],['Beasiswa Tanoto Foundation'],3.47
16,4,3,3,0,0,0,3,[1],['Beasiswa Tanoto Foundation'],3.26
20,1,3,3,0,0,3,1,[1],['Beasiswa Tanoto Foundation'],3.8
4,3,2,3,0,0,2,1,[1],['Beasiswa Tanoto Foundation'],3.65
10,3,3,0,0,0,2,0,[1],['Beasiswa Tanoto Foundation'],3.06
1,2,1,0,0,0,0,3,[1],['Beasiswa Tanoto Foundation'],3.0
12,0,3,0,0,0,3,0,[1],['Beasiswa Tanoto Foundation'],3.63
24,5,2,0,0,0,0,3,[1],['Beasiswa Tanoto Foundation'],3.21
8,0,3,1,0,0,1,0,[1],['Beasiswa Tanoto Foundation'],3.11
20,4,3,1,0,0,1,1,[1],['Beasiswa Tanoto Foundation'],3.05
19,4,1,0,0,0,2,1,[1],['Beasiswa Tanoto Foundation'],3.48
7,0,0,2,0,0,2,2,[1],['Beasiswa Tanoto Foundation'],3.78
0,0,2,2,0,0,3,0,[1],['Beasiswa Tanoto Foundation'],3.32
14,2,1,2,0,0,0,3,[1],['Beasiswa Tanoto Foundation'],3.47
2,1,1,2,0,0,3,2,[1],['Beasiswa Tanoto Foundation'],3.25
13,2,2,0,0,0,2,3,[1],['Beasiswa Tanoto Foundation'],3.56
23,4,2,3,0,0,2,3,[1],['Beasiswa Tanoto Foundation'],3.51
18,2,1,2,0,0,0,1,[1],['Beasiswa Tanoto Foundation'],3.17
9,1,3,0,0,0,3,0,[1],['Beasiswa Tanoto Foundation'],3.66
3,0,3,2,0,0,3,4,[1],['Beasiswa Tanoto Foundation'],3.89
22,4,1,1,0,0,2,1,[1],['Beasiswa Tanoto Foundation'],3.48
8,0,0,3,0,0,2,2,[1],['Beasiswa Tanoto Foundation'],3.72
18,5,3,2,0,0,0,3,[1],['Beasiswa Tanoto Foundation'],3.31
4,0,0,2,0,0,1,4,[1],['Beasiswa Tanoto Foundation'],3.41
20,2,1,0,0,0,2,2,[1],['Beasiswa Tanoto Foundation'],3.18
11,5,1,0,0,0,1,1,[1],['Beasiswa Tanoto Foundation'],3.29
13,1,2,0,0,0,2,2,[1],['Beasiswa Tanoto Foundation'],3.07
9,1,1,1,0,0,3,0,[1],['Beasiswa Tanoto Foundation'],3.86
23,4,3,0,0,0,0,0,[1],['Beasiswa Tanoto Foundation'],3.03
22,0,0,2,0,0,2,1,[1],['Beasiswa Tanoto Foundation'],3.7
15,2,1,1,0,0,1,0,[1],['Beasiswa Tanoto Foundation'],3.4
11,2,1,1,0,0,1,0,[1],['Beasiswa Tanoto Foundation'],3.94
22,5,3,1,0,0,1,3,[1],['Beasiswa Tanoto Foundation'],3.44
8,0,2,2,0,0,3,1,[1],['Beasiswa Tanoto Foundation'],3.25
5,3,3,1,0,0,2,0,[1],['Beasiswa Tanoto Foundation'],3.28
22,2,0,2,0,0,3,0,[1],['Beasiswa Tanoto Foundation'],3.67
20,4,3,2,0,0,1,0,[1],['Beasiswa Tanoto Foundation'],3.83
5,1,3,0,0,0,1,0,[1],['Beasiswa Tanoto Foundation'],3.78
1,2,3,3,0,0,1,2,[1],['Beasiswa Tanoto Foundation'],3.12
1,3,0,0,0,0,0,2,[1],['Beasiswa Tanoto Foundation'],3.34
9,5,2,0,0,0,1,1,[1],['Beasiswa Tanoto Foundation'],3.23
1,0,2,3,0,0,2,0,[1],['Beasiswa Tanoto Foundation'],3.72
8,0,0,3,0,0,0,3,[1],['Beasiswa Tanoto Foundation'],3.2
0,3,3,3,0,0,1,1,[1],['Beasiswa Tanoto Foundation'],3.63
8,3,3,1,0,0,0,3,[1],['Beasiswa Tanoto Foundation'],3.97
12,0,0,3,0,0,3,3,[1],['Beasiswa Tanoto Foundation'],3.84
4,3,0,0,0,0,1,1,[1],['Beasiswa Tanoto Foundation'],3.33
8,3,3,2,0,0,1,2,[1],['Beasiswa Tanoto Foundation'],3.88
8,3,0,0,0,0,2,1,[1],['Beasiswa Tanoto Foundation'],3.11
1,2,2,2,0,0,0,4,[1],['Beasiswa Tanoto Foundation'],3.94
17,4,2,3,0,0,2,2,[1],['Beasiswa Tanoto Foundation'],3.82
22,0,0,0,0,0,2,2,[1],['Beasiswa Tanoto Foundation'],3.33
14,2,0,1,0,0,3,4,[1],['Beasiswa Tanoto Foundation'],3.68
23,5,0,2,0,0,0,1,[1],['Beasiswa Tanoto Foundation'],3.96
13,5,3,1,0,0,3,0,[1],['Beasiswa Tanoto Foundation'],4.0
13,1,3,3,0,0,3,4,[1],['Beasiswa Tanoto Foundation'],3.05
12,5,0,3,0,0,3,2,[1],['Beasiswa Tanoto Foundation'],3.25
0,1,3,3,0,0,2,2,[1],['Beasiswa Tanoto Foundation'],3.33
9,5,1,3,0,0,2,1,[1],['Beasiswa Tanoto Foundation'],3.74
20,3,2,0,0,0,2,3,[1],['Beasiswa Tanoto Foundation'],3.77
2,1,0,1,0,0,2,0,[1],['Beasiswa Tanoto Foundation'],3.75
14,4,0,2,0,0,1,3,[1],['Beasiswa Tanoto Foundation'],3.99
9,3,0,3,0,0,1,2,[1],['Beasiswa Tanoto Foundation'],3.37
19,4,0,0,0,0,1,2,[1],['Beasiswa Tanoto Foundation'],3.36
15,5,0,3,0,0,3,2,[1],['Beasiswa Tanoto Foundation'],3.93
15,1,2,3,0,0,0,4,[1],['Beasiswa Tanoto Foundation'],3.67
14,5,3,3,0,0,1,3,[1],['Beasiswa Tanoto Foundation'],3.77
22,3,2,1,0,0,1,1,[1],['Beasiswa Tanoto Foundation'],3.03
9,3,2,3,0,0,0,2,[1],['Beasiswa Tanoto Foundation'],3.01
8,5,2,1,0,0,2,2,[1],['Beasiswa Tanoto Foundation'],3.09
18,2,0,2,0,0,1,2,[1],['Beasiswa Tanoto Foundation'],3.56
7,4,1,3,0,0,0,1,[1],['Beasiswa Tanoto Foundation'],3.23
23,1,1,1,0,0,0,3,[1],['Beasiswa Tanoto Foundation'],3.95
17,4,1,1,0,0,1,1,[1],['Beasiswa Tanoto Foundation'],3.11
3,2,1,0,0,0,0,4,[1],['Beasiswa Tanoto Foundation'],3.97
11,4,1,1,0,0,0,0,[1],['Beasiswa Tanoto Foundation'],3.66
23,5,2,2,0,0,0,0,[1],['Beasiswa Tanoto Foundation'],3.12
18,3,1,3,0,0,3,1,[1],['Beasiswa Tanoto Foundation'],3.82
13,3,0,1,0,0,1,4,[1],['Beasiswa Tanoto Foundation'],3.9
20,4,1,2,0,0,2,4,[1],['Beasiswa Tanoto Foundation'],3.93
7,1,0,2,0,0,3,0,[1],['Beasiswa Tanoto Foundation'],3.75
13,1,3,2,0,0,1,3,[1],['Beasiswa Tanoto Foundation'],3.47
13,5,0,3,0,0,2,3,[1],['Beasiswa Tanoto Foundation'],3.22
5,1,1,0,0,0,0,3,[1],['Beasiswa Tanoto Foundation'],3.77
19,4,3,2,0,0,1,0,[1],['Beasiswa Tanoto Foundation'],3.81
5,1,0,2,0,0,0,1,[1],['Beasiswa Tanoto Foundation'],3.13
3,2,3,3,0,0,3,0,[1],['Beasiswa Tanoto Foundation'],3.29
0,3,2,3,0,0,2,2,[1],['Beasiswa Tanoto Foundation'],3.03
18,3,3,1,0,0,0,4,[1],['Beasiswa Tanoto Foundation'],3.48
19,3,1,3,0,0,2,1,[1],['Beasiswa Tanoto Foundation'],3.68
3,2,1,2,0,0,2,2,[1],['Beasiswa Tanoto Foundation'],3.01
6,1,3,1,0,0,2,2,[1],['Beasiswa Tanoto Foundation'],3.89
9,1,1,2,0,0,3,4,[1],['Beasiswa Tanoto Foundation'],3.25
14,4,0,0,0,0,3,0,[1],['Beasiswa Tanoto Foundation'],3.47
9,2,0,1,0,0,0,4,[1],['Beasiswa Tanoto Foundation'],3.05
13,5,0,2,0,0,3,2,[1],['Beasiswa Tanoto Foundation'],3.63
12,3,0,1,0,0,1,3,[1],['Beasiswa Tanoto Foundation'],3.47
16,0,2,0,0,0,1,4,[1],['Beasiswa Tanoto Foundation'],3.71
0,2,3,1,0,0,1,1,[1],['Beasiswa Tanoto Foundation'],3.63
19,3,2,2,0,0,2,0,[1],['Beasiswa Tanoto Foundation'],3.4
7,5,2,3,0,0,2,0,[1],['Beasiswa Tanoto Foundation'],3.73
6,3,2,2,0,0,1,2,[1],['Beasiswa Tanoto Foundation'],3.84
19,2,3,0,0,0,0,3,[1],['Beasiswa Tanoto Foundation'],3.44
19,4,3,1,0,0,3,2,[1],['Beasiswa Tanoto Foundation'],3.8
10,3,1,3,0,0,3,2,[1],['Beasiswa Tanoto Foundation'],3.86
15,0,1,0,0,0,2,2,[1],['Beasiswa Tanoto Foundation'],3.94
20,1,3,1,0,0,2,3,[1],['Beasiswa Tanoto Foundation'],3.62
6,2,1,3,0,0,2,1,[1],['Beasiswa Tanoto Foundation'],3.96
15,5,1,0,0,0,1,0,[1],['Beasiswa Tanoto Foundation'],3.97
21,4,3,3,0,0,3,0,[1],['Beasiswa Tanoto Foundation'],3.17
4,0,0,3,0,0,3,2,[1],['Beasiswa Tanoto Foundation'],3.03
0,5,0,2,0,0,3,4,[1],['Beasiswa Tanoto Foundation'],3.3
0,1,0,1,0,0,0,2,[1],['Beasiswa Tanoto Foundation'],3.62
15,0,3,0,0,0,2,2,[1],['Beasiswa Tanoto Foundation'],3.99
12,4,1,1,0,0,2,0,[1],['Beasiswa Tanoto Foundation'],3.35
24,2,1,2,0,0,3,0,[1],['Beasiswa Tanoto Foundation'],3.27
8,1,3,2,0,0,3,2,[1],['Beasiswa Tanoto Foundation'],3.58
10,4,1,2,0,0,3,0,[1],['Beasiswa Tanoto Foundation'],3.76
0,1,0,1,0,0,0,3,[1],['Beasiswa Tanoto Foundation'],3.78
10,2,0,3,0,0,0,0,[1],['Beasiswa Tanoto Foundation'],3.84
6,1,2,1,0,0,1,4,[1],['Beasiswa Tanoto Foundation'],3.19
18,4,3,1,0,0,3,4,[1],['Beasiswa Tanoto Foundation'],3.13
2,4,1,1,0,0,2,4,[1],['Beasiswa Tanoto Foundation'],3.63
23,0,2,3,0,0,2,2,[1],['Beasiswa Tanoto Foundation'],3.43
16,4,2,2,0,0,0,4,[1],['Beasiswa Tanoto Foundation'],3.48
16,0,1,2,0,0,2,1,[1],['Beasiswa Tanoto Foundation'],3.43
8,5,0,0,0,0,3,3,[1],['Beasiswa Tanoto Foundation'],3.89
6,4,3,2,0,0,0,1,[1],['Beasiswa Tanoto Foundation'],3.2
14,3,0,3,0,0,2,1,[1],['Beasiswa Tanoto Foundation'],3.12
10,1,0,1,0,0,1,1,[1],['Beasiswa Tanoto Foundation'],3.35
13,4,1,0,0,0,2,3,[1],['Beasiswa Tanoto Foundation'],3.81
8,0,0,1,0,0,2,0,[1],['Beasiswa Tanoto Foundation'],3.74
14,1,3,0,0,0,1,1,[1],['Beasiswa Tanoto Foundation'],3.25
20,0,2,3,0,0,0,3,[1],['Beasiswa Tanoto Foundation'],3.24
15,5,0,3,0,0,1,3,[1],['Beasiswa Tanoto Foundation'],3.17
6,2,3,2,0,0,2,3,[1],['Beasiswa Tanoto Foundation'],3.03
14,2,0,2,0,0,3,4,[1],['Beasiswa Tanoto Foundation'],3.73
4,0,1,1,0,0,3,1,[1],['Beasiswa Tanoto Foundation'],3.92
2,1,2,3,0,0,1,4,[1],['Beasiswa Tanoto Foundation'],3.13
2,5,3,1,0,0,1,3,[1],['Beasiswa Tanoto Foundation'],3.69
15,1,0,2,0,0,3,3,[1],['Beasiswa Tanoto Foundation'],3.34
11,0,0,1,0,0,2,1,[1],['Beasiswa Tanoto Foundation'],3.63
13,4,2,2,0,0,1,0,[1],['Beasiswa Tanoto Foundation'],3.03
9,0,3,3,0,0,1,3,[1],['Beasiswa Tanoto Foundation'],3.39
15,0,3,2,0,0,0,2,[1],['Beasiswa Tanoto Foundation'],3.41
23,1,2,0,0,0,1,1,[1],['Beasiswa Tanoto Foundation'],3.29
20,3,2,2,0,0,1,0,[1],['Beasiswa Tanoto Foundation'],3.38
13,3,1,2,0,0,1,3,[1],['Beasiswa Tanoto Foundation'],3.22
13,1,3,2,0,0,2,3,[1],['Beasiswa Tanoto Foundation'],3.83
5,3,2,2,0,0,2,2,[1],['Beasiswa Tanoto Foundation'],3.14
15,4,3,1,0,0,3,1,[1],['Beasiswa Tanoto Foundation'],3.07
7,5,0,1,0,0,2,3,[1],['Beasiswa Tanoto Foundation'],3.61
12,2,3,0,0,0,2,1,[1],['Beasiswa Tanoto Foundation'],3.18
2,5,3,2,0,0,0,1,[1],['Beasiswa Tanoto Foundation'],3.07
9,3,0,0,0,0,3,1,[1],['Beasiswa Tanoto Foundation'],3.89
5,4,0,1,0,0,3,0,[1],['Beasiswa Tanoto Foundation'],3.86
9,1,3,2,0,0,3,4,[1],['Beasiswa Tanoto Foundation'],3.35
